"scenario","rep","np_regime","n","p","H_true","G_true","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","method","mean_factor_abs_cor","min_factor_abs_cor","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep20_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",20,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.954071417526118,0.91958578006446,0.960454107732424,0.149109372240187,0.996019101721667,0.0793953238130173,0.996018076979477,0.0794541478165206,0.0405503097765226,0.428988505706422,86.1809999999969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614805293161075,0.589450998587738,0.734795824650579,0.0320632140280389,NA,0.122183264329632,0.762390929033859,0.252520108093173,5,5,0.964671353347877,"alpha+loading+joint_mu+joint_var+joint_weight",0.959004471437862,0.932377177770166,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0430904999999984,FALSE,2000,0.139319397548701,0.12041096118337,1
"rep21_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",21,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991138867312923,0.989646774602377,0.993114464618776,0.0605975473779036,0.996041743504923,0.0751945207700655,NA,NA,0.0399964372802335,0.891648908451214,54.1120000000083,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0437961302136005,0.0429329752824663,0.999146306201627,0.99213764334698,NA,0.00882794815342407,0.064736800295144,0.0134260482922744,8,8,0.994381159412722,"alpha+loading+joint_mu+joint_var+joint_weight",0.993706875940177,0.994613223201535,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep21_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",21,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.989690242249419,0.988084414554934,0.991620830942809,0.0692433449534305,0.995956222315956,0.0771750831850353,0.995961996086538,0.0771569391825787,0.0400089110667376,0.576069835697555,83.6550000000134,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614678054641286,0.589767459365655,0.737009981543889,0.0157033960851279,NA,0.108812770458615,0.771081599697849,0.136845767180806,5,5,0.981715337758094,"alpha+loading+joint_mu+joint_var+joint_weight",0.981491096706253,0.94822827543353,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0418275000000067,FALSE,2000,0.133652023650725,0.12089224612209,1
"rep22_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",22,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.99106918090435,0.989185962312903,0.992655114092164,0.0619777359580392,0.996540548756445,0.0707268621673132,NA,NA,0.0387172177112085,0.887777518862731,55.8369999999995,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0350187538206614,0.0287238897881723,0.999952764654381,0.99440647791769,NA,0.0073263038851183,0.0487380015418986,0.0125716034515815,8,8,0.99423507652509,"alpha+loading+joint_mu+joint_var+joint_weight",0.993432345674993,0.994374784134421,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",22,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.990363249640121,0.987852940307078,0.992501088420385,0.0650423359081303,0.996648918934949,0.0703917388001961,0.996648333586294,0.0704242779824284,0.0387314158756256,0.5758727829652,85.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592463643152737,0.593514199414912,0.760009500912349,0.0174770924841583,NA,0.1075899593829,0.756064447192253,0.136774254096793,5,5,0.98234535967604,"alpha+loading+joint_mu+joint_var+joint_weight",0.982627981741574,0.948363285170363,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0428125,FALSE,2000,0.0979843563597792,0.113294948849479,2
"rep23_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",23,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.992096532021453,0.990140612582974,0.992213734755835,0.0658100216220701,0.994958656292481,0.0814424087877645,NA,NA,0.0387078173375966,0.90277792168091,54.0130000000063,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0511673800594943,0.0334167401819783,0.998912758634171,0.992290007282208,NA,0.0112555485633261,0.0836110848574144,0.0166443627781202,8,8,0.993273165659727,"alpha+loading+joint_mu+joint_var+joint_weight",0.992752076340312,0.993699307964121,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",23,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.991266026128896,0.988644220135708,0.991887266218767,0.0710589626435217,0.995302460063392,0.0780454997657132,0.99530240205491,0.078039662315876,0.0391003511305107,0.437315791619077,85.6619999999966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609368607856201,0.600373866398634,0.74435115043964,0.0568042034296284,NA,0.119093362979333,0.763771591148736,0.241113980616723,5,5,0.981195990141818,"alpha+loading+joint_mu+joint_var+joint_weight",0.981837798613228,0.94734472843524,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0428309999999983,FALSE,2000,0.084163570191302,0.123961157697633,1
"rep24_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",24,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991010068131232,0.989830933096031,0.992566684198667,0.0652755240967563,0.996291009166292,0.0755210324498806,NA,NA,0.0394664936917073,0.90371841198708,48.6630000000005,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0477301447895073,0.0348771252771192,0.999605761039103,0.988350859474283,NA,0.0101841339867393,0.0715502394552583,0.0149788358096361,8,8,0.994250228359934,"alpha+loading+joint_mu+joint_var+joint_weight",0.993027754328443,0.993759251429955,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",24,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.987764061655946,0.980917862568278,0.989103946588023,0.076156568011428,0.996518479071105,0.0736849185283487,0.996517679090678,0.0737002825084632,0.0397781424728807,0.49566081120647,82.4089999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621871934270588,0.595051084951277,0.729975455634097,0.0380006120060923,NA,0.107765124818262,0.796932024345296,0.14302137588158,5,5,0.979832345450708,"alpha+loading+joint_mu+joint_var+joint_weight",0.979577877976431,0.947003313118066,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0412044999999998,FALSE,2000,0.0696295333161239,0.100592903018767,2
"rep25_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",25,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991390862823793,0.989697526473339,0.993612657133691,0.0600991331454484,0.996727802867034,0.0648359221337912,NA,NA,0.038456531600199,0.892675167521122,52.1070000000036,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0312481002623985,0.0372307288762723,0.999981363121788,0.993782844093395,NA,0.00580601849233553,0.0396471782690073,0.010174631157609,8,8,0.995064050616636,"alpha+loading+joint_mu+joint_var+joint_weight",0.994347737111246,0.995425730312963,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_dense_signed_cross_n1000_p500_H3_G2_sep1",25,"n1000p500",1000,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.907794122740944,0.807322212564553,0.908497304188557,0.228696298492362,0.996673052864966,0.0664829488037628,0.996673630955475,0.0664676971065551,0.0389642091279357,0.684694374301208,84.3960000000079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417029056158594,0.30945611895831,0.889384334810426,0.316678162736715,NA,0.0614449399860884,0.309900521285435,0.124825343958209,7,7,0.942860569032002,"alpha+loading+joint_mu+joint_var+joint_weight",0.925776995371663,0.936457950792644,"alpha+loading+joint_mu+joint_log_var",7,1000,0.042198000000004,FALSE,2000,0.0718161115382131,0.128879276098877,1
"rep1_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",1,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989381315679158,0.987319902653957,0.99246605185293,0.0586454853495975,0.99532942187229,0.074188677905226,NA,NA,0.0450114053522875,0.87561938302733,66.4890000000014,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0342109504823152,0.0421476608275395,0.999744525262118,0.997309890773528,NA,0.00382202737494324,0.0540861938571499,0.00653641499753357,16,16,0.993668602958252,"alpha+loading+joint_mu+joint_var+joint_weight",0.993025293038412,0.994530766379078,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",1,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.92281129846857,0.746939634856866,0.907831541070062,0.218170632391006,0.995536285731306,0.0725821138103893,0.995534997845283,0.0725485956359709,0.0457947851456135,0.410412180859583,87.3859999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666779285433585,0.639937129638291,0.674143753122301,0.159580792367235,NA,0.0749684994235139,1.11846913576216,0.152434098942928,8,7,0.905937644979399,"alpha+loading+joint_mu+joint_var+joint_weight",0.904701420978011,0.840772598411665,"alpha+loading+joint_mu+joint_log_var",7,1000,0.0436929999999993,FALSE,2000,0.167178101330128,0.120011548253748,1
"rep2_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",2,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989611357277086,0.988131013595234,0.992366686790881,0.0605110249397269,0.996113118549103,0.0667557806894534,NA,NA,0.0445441335507775,0.874502141975787,63.1789999999892,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0345134261177344,0.0271205176767262,0.9998247336744,0.998439987047431,NA,0.00412155421773255,0.0538882064943229,0.00706037917771891,16,16,0.994048797828975,"alpha+loading+joint_mu+joint_var+joint_weight",0.992928633736319,0.994862662434254,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",2,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.897420863840293,0.797228425167037,0.91087612644262,0.206993049361882,0.99637641133038,0.0649933640399756,0.996373807360085,0.065028730998577,0.0449710016711782,0.394601858359337,90.6589999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639924552912342,0.541373821081405,0.701975097496911,0.196294538221998,NA,0.0578171893899396,0.749301617294518,0.117067854164739,10,10,0.916894489014716,"alpha+loading+joint_mu+joint_var+joint_weight",0.909666142526025,0.867649976052408,"alpha+loading+joint_mu+joint_log_var",10,1000,0.0453294999999998,FALSE,2000,0.0826831749580442,0.128563997737213,1
"rep3_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",3,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989203464657922,0.987368161020229,0.992885817783572,0.0583677459977327,0.995968556819527,0.0838450143691468,NA,NA,0.0442925010401323,0.827977768940614,68.8240000000078,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0296072844769358,0.0292271395631543,0.99958432010889,0.990748864777072,NA,0.00346158334644981,0.0455365122703874,0.00608963051376754,16,16,0.994101250666783,"alpha+loading+joint_mu+joint_var+joint_weight",0.992467705591123,0.993203888902728,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",3,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.984334643166389,0.975942015191497,0.989095027714432,0.0758554248966008,0.995974049605234,0.0867084239991918,0.99597429372254,0.0866777105479189,0.0444150273061943,0.361540649444436,87.0280000000057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605455680416917,0.626931861204731,0.755447923398926,0.110472824838151,NA,0.0652684741779472,0.959068996742735,0.141413058980353,9,9,0.962636108647108,"alpha+loading+joint_mu+joint_var+joint_weight",0.969670525795686,0.891349632391693,"alpha+loading+joint_mu+joint_log_var",8,1000,0.0435140000000028,FALSE,2000,0.0899822740465296,0.129821057895077,1
"rep4_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",4,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.98914075444677,0.987052123580467,0.992452305433751,0.0601263981200829,0.994862115222111,0.0831153622014368,NA,NA,0.0444538861576495,0.853104747350572,62.8929999999964,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0432791434641203,0.038154016955666,0.999608009474244,0.991180539707762,NA,0.00514487137462807,0.0687064562171101,0.0101101506304923,16,16,0.993647162233555,"alpha+loading+joint_mu+joint_var+joint_weight",0.99284228675904,0.99470085371591,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",4,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.986341552217153,0.981071057359669,0.991008686197914,0.0706134363733785,0.994842676786033,0.084477090236362,0.99483633058571,0.0845005821737124,0.0446321533051514,0.549778881251755,87.4309999999969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537121661264762,0.54046274767077,0.807221005876941,0.12722243890105,NA,0.0509657985183638,0.71746177708294,0.0869342924949854,11,11,0.969600930544551,"alpha+loading+joint_mu+joint_var+joint_weight",0.972603125232513,0.912422125250937,"alpha+loading+joint_mu+joint_log_var",10,1000,0.0437154999999984,FALSE,2000,0.171939669131775,0.120849478110371,1
"rep5_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",5,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989105544137662,0.986809613271274,0.992101265874729,0.0617826709688308,0.994428748868735,0.0861714328324838,NA,NA,0.0449390270131598,0.841091485112208,68.3650000000052,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.038877132438108,0.0236170171324,0.999149792195592,0.991843946591436,NA,0.00500300285727851,0.0650470445886526,0.00895472790205325,16,16,0.993371690628798,"alpha+loading+joint_mu+joint_var+joint_weight",0.992604967875181,0.994900720126394,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",5,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.960493852720802,0.913705317819274,0.968395178962138,0.128137302474023,0.994492167655193,0.0865553906446999,0.994499653002152,0.0864785213521723,0.0451685603931975,0.417563772720182,85.3899999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576922934131003,0.574986862620392,0.77246321776771,0.0310198198257134,NA,0.0606349948103984,0.802404463186997,0.135128855418183,10,10,0.953555911566831,"alpha+loading+joint_mu+joint_var+joint_weight",0.953108900380722,0.892912398935825,"alpha+loading+joint_mu+joint_log_var",10,1000,0.0426949999999997,FALSE,2000,0.101326917108788,0.124157084991407,1
"rep6_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",6,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.988777973958206,0.986660047709796,0.991342912207426,0.0632545306328936,0.99582125391147,0.0703755096443326,NA,NA,0.0452960713027644,0.82973109983299,67.8310000000056,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0314784697265094,0.0424012436798793,0.999581052747098,0.979220061330504,NA,0.00347996424681718,0.0469867464534387,0.00628139185573456,16,16,0.993493193477829,"alpha+loading+joint_mu+joint_var+joint_weight",0.991948548053378,0.994053497250806,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",6,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.853632425029385,0.714266346499788,0.87168655313513,0.251963215738971,0.995931233021622,0.0701618569093947,0.995932461708251,0.0701366750890682,0.045623730605968,0.377283532956958,87.8969999999972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735730296147551,0.5583099732529,0.622049635417222,0.245648740900424,NA,0.0649185268905226,0.83089500466035,0.140675229915263,10,10,0.890074058118018,"alpha+loading+joint_mu+joint_var+joint_weight",0.877904303941921,0.844833937310598,"alpha+loading+joint_mu+joint_log_var",9,1000,0.0439484999999986,FALSE,2000,0.115343580105814,0.106739678922266,2
"rep7_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",7,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989943482376307,0.988227492383389,0.992433651773072,0.0635589321957566,0.994826698530355,0.0990182900253379,NA,NA,0.0448324641365252,0.866317764344255,67.2679999999964,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0375587641725868,0.034531434267508,0.999310427997905,0.983410994317887,NA,0.00440176741159497,0.0576160783041369,0.00838541968559704,16,16,0.993376311994279,"alpha+loading+joint_mu+joint_var+joint_weight",0.992470194508957,0.993842492708537,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",7,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.951157779994753,0.894933243391465,0.959758049960954,0.144947884740382,0.99469020098631,0.101728918050273,0.994694385753335,0.101746300013334,0.0452037772737681,0.581650808699717,89.6239999999962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490071478777311,0.439988846914501,0.838587428913861,0.247538088554074,NA,0.0381085963469254,0.510980891962752,0.0624384071094501,12,12,0.95721025884833,"alpha+loading+joint_mu+joint_var+joint_weight",0.952556957071354,0.919737371097102,"alpha+loading+joint_mu+joint_log_var",12,1000,0.0448119999999981,FALSE,2000,0.210924291450098,0.113783960364751,0
"rep8_balanced_moderate_dense_signed_cross_n1000_p500_H4_G2_sep1",8,"n1000p500",1000,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989127757101269,0.987234924810375,0.992161667742095,0.0638271993434732,0.995929535341183,0.0827060523863169,NA,NA,0.0446417982661755,0.86798534820947,65.1180000000022,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0453423436276682,0.0477104181660326,0.999717787364571,0.993264424013227,NA,0.00495499647017659,0.0653590425758113,0.0086083170240176,16,16,0.993889926195552,"alpha+loading+joint_mu+joint_var+joint_weight",0.992543912587093,0.994215856376408,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
