"mixture_scenario","n","p","H","G_config","signal_source","rotation_method","stage","factor_score_rmse_mean","factor_score_rmse_median","factor_score_rmse_sd","factor_score_rmse_se","factor_score_rmse_n_replications","mean_factor_abs_cor_mean","mean_factor_abs_cor_median","mean_factor_abs_cor_sd","mean_factor_abs_cor_se","mean_factor_abs_cor_n_replications","lambda_rmse_mean","lambda_rmse_median","lambda_rmse_sd","lambda_rmse_se","lambda_rmse_n_replications","alpha_rmse_mean","alpha_rmse_median","alpha_rmse_sd","alpha_rmse_se","alpha_rmse_n_replications","probability_rmse_mean","probability_rmse_median","probability_rmse_sd","probability_rmse_se","probability_rmse_n_replications","marginal_mu_rmse_mean","marginal_mu_rmse_median","marginal_mu_rmse_sd","marginal_mu_rmse_se","marginal_mu_rmse_n_replications","marginal_var_rmse_mean","marginal_var_rmse_median","marginal_var_rmse_sd","marginal_var_rmse_se","marginal_var_rmse_n_replications","marginal_weight_rmse_mean","marginal_weight_rmse_median","marginal_weight_rmse_sd","marginal_weight_rmse_se","marginal_weight_rmse_n_replications","end_to_end_seconds_mean","end_to_end_seconds_median","end_to_end_seconds_sd","end_to_end_seconds_se","end_to_end_seconds_n_replications","rotation_seconds_mean","rotation_seconds_median","rotation_seconds_sd","rotation_seconds_se","rotation_seconds_n_replications","refinement_seconds_mean","refinement_seconds_median","refinement_seconds_sd","refinement_seconds_se","refinement_seconds_n_replications"
"asymmetric_pi",100,500,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","pretrain",1.39198735175608,1.40588119826545,0.11949606435803,0.023899212871606,25,0.207639026359337,0.221595887364749,0.159305053655456,0.0318610107310913,25,0.745843276530558,0.745843276530558,0,0,25,0.184474156882926,0.189607258455687,0.0410749049602454,0.00821498099204909,25,0.363735370021489,0.363551813578572,0.00757860273079628,0.00151572054615926,25,0.211286392366227,0.212354668179761,0.0432752856141998,0.00865505712283996,25,0.172634292690491,0.163055004632166,0.0227777035295706,0.00455554070591411,25,0.0694660181377001,0.0679265029709139,0.0145134506969455,0.0029026901393891,25,0.39739999999998,0.356999999999971,0.0811916457117485,0.0162383291423497,25,0.391080000000074,0.350000000000364,0.0810313313890571,0.0162062662778114,25,0,0,0,0,25
"asymmetric_pi",100,500,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","refined",0.14697537453719,0.146674659637694,0.0071258899645187,0.00142517799290374,25,0.989065400052615,0.989134618293013,0.00108382485085954,0.000216764970171907,25,0.177787254148598,0.177502980804814,0.00646971275034453,0.00129394255006891,25,0.239308321801666,0.235902065841143,0.0255611215066165,0.0051122243013233,25,0.0829011857578325,0.0831545366785486,0.00165208493250084,0.000330416986500168,25,0.178116164248309,0.169250294609549,0.0500597742700733,0.0100119548540147,25,0.152849798725319,0.144898078503759,0.024375936878853,0.00487518737577061,25,0.0576542945418454,0.0534820164896849,0.0187475517193004,0.00374951034386009,25,3.57911999999989,3.54199999999946,0.224604526520494,0.0449209053040987,25,0.391080000000074,0.350000000000364,0.0810313313890571,0.0162062662778114,25,3.18171999999991,3.13700000000063,0.182648232038189,0.0365296464076378,25
"asymmetric_pi",100,500,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","pretrain",1.46176272759441,1.53622454161009,0.234898235596637,0.0469796471193274,25,0.655430356900034,0.606161701828179,0.228647950342717,0.0457295900685435,25,0.745843276530558,0.745843276530558,0,0,25,0.184474156882926,0.189607258455687,0.0410749049602454,0.00821498099204909,25,0.363735370021489,0.363551813578572,0.00757860273079628,0.00151572054615926,25,0.231672055552663,0.23216765607079,0.0528020210778031,0.0105604042155606,25,0.169426090588973,0.161667989600782,0.0214951769552784,0.00429903539105569,25,0.0770607823640335,0.0804964390265886,0.0174399138437536,0.00348798276875072,25,0.433879999999699,0.402999999998428,0.127961686974338,0.0255923373948677,25,0.427559999999794,0.396999999999025,0.128056003373758,0.0256112006747517,25,0,0,0,0,25
"asymmetric_pi",100,500,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","refined",0.146607399624923,0.146683759604825,0.00612708763480489,0.00122541752696098,25,0.989126379202247,0.989133270034441,0.000910976370550531,0.000182195274110106,25,0.177598583694498,0.177442409862299,0.0063938485867325,0.0012787697173465,25,0.23948118247386,0.235887912612537,0.0255940677346387,0.00511881354692775,25,0.082886798117503,0.0831572425048954,0.00164322821150961,0.000328645642301923,25,0.179206826585847,0.169079093693971,0.052371275829367,0.0104742551658734,25,0.152703016414372,0.144916010625965,0.0242353989180493,0.00484707978360985,25,0.0605111061862693,0.0534830742023489,0.0293756508663018,0.00587513017326036,25,3.72891999999963,3.58899999999994,0.426360168558397,0.0852720337116795,25,0.427559999999794,0.396999999999025,0.128056003373758,0.0256112006747517,25,3.29503999999993,3.14099999999962,0.41457292080711,0.082914584161422,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","pretrain",1.41408077011809,1.42923720097348,0.0722006210200264,0.0144401242040053,25,0.181177456051852,0.146257856338286,0.108804867329719,0.0217609734659438,25,0.568764138341656,0.568776528188644,4.36418854324769e-05,8.72837708649538e-06,25,0.330167225832116,0.329597213457622,0.0275472500016929,0.00550945000033858,25,0.392915729217318,0.393009162679584,0.00469119019678162,0.000938238039356323,25,0.53121853042566,0.538890655230054,0.0836277158948817,0.0167255431789763,25,0.411491417656464,0.40400001426973,0.126581816888011,0.0253163633776023,25,0.203625587778187,0.202733511711997,0.0392225151271709,0.00784450302543417,25,0.926039999999921,0.934999999997672,0.0768317859570298,0.015366357191406,25,0.069199999999837,0.065999999998894,0.0150858653496887,0.00301717306993774,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","refined",0.30066671331745,0.303319027896154,0.149147945761344,0.0298295891522689,25,0.943557687963155,0.953534124907137,0.0514683349933314,0.0102936669986663,25,0.223662455301231,0.219031906963688,0.0529038382495073,0.0105807676499015,25,0.293362839069307,0.287073852912339,0.0258020853126246,0.00516041706252492,25,0.101940587205808,0.100848498211932,0.00370282014711542,0.000740564029423084,25,0.246037013110358,0.194645233126349,0.133612443505135,0.0267224887010271,25,0.234851704223912,0.155496112255484,0.186173744740839,0.0372347489481678,25,0.0762657823119113,0.0671151341768333,0.0303387640040404,0.00606775280080808,25,11.73704,10.6469999999972,5.80774987609747,1.16154997521949,25,0.069199999999837,0.065999999998894,0.0150858653496887,0.00301717306993774,25,10.8110000000001,9.77500000000146,5.80722048401782,1.16144409680356,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","pretrain",1.40198326294405,1.40273374241174,0.0512294030515643,0.0102458806103129,25,0.120778248652514,0.126215527560141,0.0768675966188557,0.0153735193237711,25,0.568774440883285,0.568776528188644,1.04365267947992e-05,2.08730535895985e-06,25,0.330167225832116,0.329597213457622,0.0275472500016929,0.00550945000033858,25,0.392924578722096,0.393009162679584,0.00469313745736762,0.000938627491473524,25,0.443694808987902,0.431974800180331,0.0674319286560232,0.0134863857312046,25,0.128131422283693,0.125796599152748,0.00881102357910309,0.00176220471582062,25,0.214236054996783,0.209349548688551,0.031945864870669,0.00638917297413379,25,1.36464000000007,1.37299999999232,0.125061611482868,0.0250123222965735,25,0.507799999999988,0.470000000001164,0.125687443021868,0.0251374886043736,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","refined",0.147448622700199,0.147351951660267,0.00369091862166838,0.000738183724333675,25,0.989013043282199,0.989034041586824,0.000548934516623651,0.00010978690332473,25,0.174462177099828,0.174514371193208,0.00351493100994886,0.000702986201989773,25,0.289304336269409,0.284235905075247,0.0244790146210656,0.00489580292421313,25,0.0993176045927818,0.0999329796603863,0.00161059937482097,0.000322119874964194,25,0.118446738803586,0.116124928286658,0.0231469536201568,0.00462939072403136,25,0.0767619377167647,0.076971639750898,0.00303837178023714,0.000607674356047427,25,0.0487041140897941,0.0479577329110537,0.00932022728121468,0.00186404545624294,25,5.13348000000056,5.05199999999604,0.521748991373346,0.104349798274669,25,0.507799999999988,0.470000000001164,0.125687443021868,0.0251374886043736,25,3.76884000000049,3.67900000000373,0.475887125973052,0.0951774251946105,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","pretrain",1.37003458211323,1.38885756558032,0.117857643036204,0.0235715286072409,25,0.257226539308673,0.229524197669226,0.0684239247043613,0.0136847849408723,25,0.568774431376132,0.568776528188644,1.04840625597902e-05,2.09681251195804e-06,25,0.330167225832116,0.329597213457622,0.0275472500016929,0.00550945000033858,25,0.392924563364337,0.393009162679584,0.00469313990788794,0.000938627981577587,25,0.455626820320857,0.456401448896836,0.070265997342221,0.0140531994684442,25,0.128149360318044,0.125835980026482,0.00878859544831494,0.00175771908966299,25,0.21971161956168,0.218279434678961,0.0339588409046939,0.00679176818093879,25,1.33688000000053,1.33400000000256,0.106632671665815,0.021326534333163,25,0.480040000000445,0.460999999995693,0.0818624252433805,0.0163724850486761,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","refined",0.14746089282823,0.147468237919329,0.00367752037191663,0.000735504074383327,25,0.98901126358407,0.989016726669176,0.000547163874904154,0.000109432774980831,25,0.174455519301273,0.174496541518412,0.00351682981380124,0.000703365962760247,25,0.289298722655976,0.284199850709776,0.0244814026888633,0.00489628053777265,25,0.0993184573629634,0.0999353452382819,0.00161095566641578,0.000322191133283157,25,0.118451651479941,0.116136220482811,0.023149124377403,0.00462982487548061,25,0.0767649414734065,0.0769933546815749,0.00304322979165308,0.000608645958330617,25,0.0487041306112638,0.0479577401661887,0.0093202214662328,0.00186404429324656,25,5.1037200000009,5.01299999999901,0.513445430402467,0.102689086080493,25,0.480040000000445,0.460999999995693,0.0818624252433805,0.0163724850486761,25,3.76684000000037,3.6730000000025,0.461304552330101,0.0922609104660203,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","pretrain",1.39608343068155,1.40082535486921,0.0765055773979454,0.0153011154795891,25,0.160699520118372,0.153173503111021,0.0949119413903842,0.0189823882780768,25,0.568776528188644,0.568776528188644,0,0,25,0.207411892428415,0.20087637667592,0.0363085705322363,0.00726171410644727,25,0.385971633234608,0.386717071415764,0.0040853515692417,0.000817070313848341,25,0.452187943041792,0.448131640062628,0.0666543550339969,0.0133308710067994,25,0.212752173169394,0.192592512747341,0.113922795981104,0.0227845591962208,25,0.205560407234101,0.209545761155787,0.0309621254414025,0.0061924250882805,25,0.0640400000003865,0.0600000000049477,0.0150068873061579,0.00300137746123159,25,0.0575200000003678,0.0540000000037253,0.0150474804085706,0.00300949608171412,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","refined",0.25556842302552,0.222206331829249,0.118147997357162,0.0236295994714325,25,0.960244540325213,0.975062801058076,0.0335617800108032,0.00671235600216065,25,0.208042966845154,0.188290201543886,0.0392749841483262,0.00785499682966525,25,0.292922608575451,0.289675678121193,0.0262829432760337,0.00525658865520674,25,0.100814209888748,0.101251460072123,0.00285130097575281,0.000570260195150562,25,0.20023008814958,0.158244479320939,0.112917387417111,0.0225834774834223,25,0.174647325043797,0.109916187089006,0.15677615369534,0.031355230739068,25,0.0736891275806215,0.0627177359842111,0.038523830312278,0.00770476606245559,25,6.67012000000046,4.96500000000378,5.36340989421014,1.07268197884203,25,0.0575200000003678,0.0540000000037253,0.0150474804085706,0.00300949608171412,25,6.60608000000008,4.91400000000431,5.3533993477663,1.07067986955326,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","pretrain",1.41226227071673,1.41169081491753,0.0634070139830708,0.0126814027966142,25,0.105115315337507,0.0676574832567134,0.0757468079954744,0.0151493615990949,25,0.568776528188644,0.568776528188644,0,0,25,0.207411892428415,0.20087637667592,0.0363085705322363,0.00726171410644727,25,0.385971633234608,0.386717071415764,0.0040853515692417,0.000817070313848341,25,0.454379795143405,0.448436298047455,0.0899375761931724,0.0179875152386345,25,0.101117056037399,0.1005482822665,0.00724871356571966,0.00144974271314393,25,0.218073149475405,0.215349258428013,0.0430118140706185,0.0086023628141237,25,0.50832000000024,0.466000000000349,0.125133502041978,0.0250267004083956,25,0.501800000000221,0.460000000006403,0.125048657196676,0.0250097314393353,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","refined",0.144486568134471,0.144373000858274,0.00375232685389255,0.00075046537077851,25,0.989449552964736,0.989472947789483,0.000547245010861432,0.000109449002172286,25,0.174257163047272,0.174654811075961,0.00349195077407585,0.00069839015481517,25,0.289125577268018,0.283456815515343,0.024544973387445,0.004908994677489,25,0.0990541360709744,0.0996340306451208,0.00158266469767865,0.00031653293953573,25,0.118405777349185,0.116187797719816,0.0231553198909472,0.00463106397818944,25,0.0755005321848093,0.0754688853045422,0.00310406807926609,0.000620813615853218,25,0.0487063206161192,0.0479579138464614,0.00932261457011503,0.00186452291402301,25,4.20836000000039,4.24400000000605,0.4044618729446,0.08089237458892,25,0.501800000000221,0.460000000006403,0.125048657196676,0.0250097314393353,25,3.70004000000015,3.67700000000332,0.398925795104817,0.0797851590209635,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","pretrain",1.38846945676221,1.34431636958051,0.11862958231474,0.023725916462948,25,0.313869019485178,0.31472029106813,0.119493208469591,0.0238986416939182,25,0.568776528188644,0.568776528188644,0,0,25,0.207411892428415,0.20087637667592,0.0363085705322363,0.00726171410644727,25,0.385971633234608,0.386717071415764,0.0040853515692417,0.000817070313848341,25,0.447940101063897,0.44830543426992,0.0678554541834979,0.0135710908366996,25,0.101226495278927,0.100573090725004,0.00736611548352196,0.00147322309670439,25,0.21466986452584,0.215825042415958,0.0320969453449395,0.0064193890689879,25,0.561440000000875,0.559999999997672,0.109920835147959,0.0219841670295918,25,0.554920000000857,0.553999999996449,0.109900303304819,0.0219800606609638,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","refined",0.144494671843765,0.144390018393954,0.00377332835721159,0.000754665671442318,25,0.989448293597044,0.989470465953633,0.000550697110915944,0.000110139422183189,25,0.174252445168739,0.174634002409238,0.00348470757905974,0.000696941515811949,25,0.289112658556808,0.283455357925216,0.0245516756448078,0.00491033512896157,25,0.099054749384839,0.0996318353580724,0.00158411199913623,0.000316822399827246,25,0.118422966027937,0.116195473352459,0.0231591065908917,0.00463182131817834,25,0.0755030998524122,0.0754571235384618,0.00308787129594852,0.000617574259189704,25,0.0487063988789854,0.0479579155904341,0.00932264051837248,0.0018645281036745,25,4.27464000000182,4.30299999999261,0.402691453430371,0.0805382906860741,25,0.554920000000857,0.553999999996449,0.109900303304819,0.0219800606609638,25,3.71320000000094,3.60900000000402,0.366242633600779,0.0732485267201558,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.39821834822087,1.40721537110502,0.0783910275294467,0.0156782055058893,25,0.250789642213977,0.255103801633664,0.0565517369367567,0.0113103473873513,25,0.568773080839091,0.568776528188644,1.26940598744077e-05,2.53881197488153e-06,25,0.345893963572187,0.339093781363439,0.0407445761948207,0.00814891523896413,25,0.385316842454369,0.385714086073186,0.00576848044206039,0.00115369608841208,25,0.54875376746945,0.519449697824673,0.0865202109177285,0.0173040421835457,25,0.392471268933744,0.389118415177109,0.0428890708490181,0.00857781416980362,25,0.228365567842573,0.226071970475058,0.0219372765644737,0.00438745531289474,25,1.0700399999987,1.06300000000192,0.0188800600276585,0.00377601200553169,25,0.101079999999201,0.0990000000019791,0.0162990797284257,0.00325981594568514,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","refined",0.329414712224288,0.30749301003805,0.143961240412267,0.0287922480824534,25,0.935146516251915,0.952246489281687,0.0583446369306614,0.0116689273861323,25,0.212759041678895,0.195712449602649,0.0583133715684772,0.0116626743136954,25,0.26307196994335,0.25552806415308,0.0373727120588642,0.00747454241177285,25,0.110902507072223,0.110637974357719,0.004308606961402,0.000861721392280401,25,0.566562775722167,0.496367625916906,0.355087072042282,0.0710174144084563,25,0.253154030417776,0.245090447224328,0.0839191432422498,0.01678382864845,25,0.124345453956362,0.116243830155931,0.0508856258864501,0.01017712517729,25,31.9472799999989,33.0819999999949,7.44338734224308,1.48867746844862,25,0.101079999999201,0.0990000000019791,0.0162990797284257,0.00325981594568514,25,30.8772400000002,32.0199999999968,7.43846465609604,1.48769293121921,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_fastica_start","pretrain",1.21365527496723,1.20077372976702,0.120465710631835,0.024093142126367,25,0.399818842847094,0.404176966789344,0.176714415726323,0.0353428831452646,25,0.568605572555352,0.56864717006589,9.70306590437147e-05,1.94061318087429e-05,25,0.345893963572187,0.339093781363439,0.0407445761948207,0.00814891523896413,25,0.385165116819516,0.385547411816066,0.00576438999461376,0.00115287799892275,25,0.317366553771911,0.321207529036766,0.0524184188863423,0.0104836837772685,25,0.273672044085915,0.273030828072556,0.0249467015768786,0.00498934031537572,25,0.106772223684153,0.112952403705983,0.0287643764890172,0.00575287529780344,25,1.87095999999961,1.78699999999662,0.417479987543993,0.0834959975087986,25,0.902000000000117,0.819999999999709,0.418762562000228,0.0837525124000457,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_fastica_start","refined",0.188144800606389,0.186455302283155,0.0109240296198281,0.00218480592396562,25,0.982064127756855,0.98244162638914,0.00219949833810965,0.000439899667621931,25,0.166243687309722,0.166642338612874,0.0046890497366521,0.000937809947330421,25,0.260761603935155,0.251114264992061,0.0378135758811694,0.00756271517623388,25,0.10767598479916,0.107625895202289,0.00169159375076222,0.000338318750152445,25,0.279003419204203,0.261758946435788,0.147730442351407,0.0295460884702814,25,0.192714687604583,0.187780279064545,0.0266895826206433,0.00533791652412865,25,0.0824877160036153,0.0658669911571688,0.0365029501606576,0.00730059003213151,25,6.23068000000028,5.94900000000052,1.08972686638903,0.217945373277805,25,0.902000000000117,0.819999999999709,0.418762562000228,0.0837525124000457,25,4.35972000000067,4.26200000000244,1.00033263301053,0.200066526602106,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_identity_start","pretrain",1.23180744957494,1.25403011541309,0.159001487501612,0.0318002975003224,25,0.526145050427136,0.507096270564964,0.170183715891944,0.0340367431783889,25,0.568605071748325,0.568642808361195,9.65709638734908e-05,1.93141927746982e-05,25,0.345893963572187,0.339093781363439,0.0407445761948207,0.00814891523896413,25,0.385164763817419,0.385548152513767,0.00576406226870373,0.00115281245374075,25,0.317894010928979,0.330685920332155,0.0467462825267813,0.00934925650535626,25,0.272558589315695,0.271065021558774,0.0261050654413906,0.00522101308827812,25,0.103452386030103,0.106110779193127,0.0308379886735391,0.00616759773470782,25,1.72975999999908,1.74799999999232,0.213955267911644,0.0427910535823287,25,0.760799999999581,0.777000000001863,0.209063985420781,0.0418127970841562,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_identity_start","refined",0.1863376363075,0.187279557838094,0.00612835362543062,0.00122567072508612,25,0.982445571134294,0.982286044048469,0.00115809167666243,0.000231618335332487,25,0.166245549567596,0.166199623144357,0.00478927699558971,0.000957855399117942,25,0.260871841518625,0.251064497911667,0.0378021752175268,0.00756043504350536,25,0.107657738988674,0.107319951816695,0.00168714383572466,0.000337428767144933,25,0.25249614564399,0.246656867818391,0.0881254730225588,0.0176250946045118,25,0.192271109366457,0.189356538495363,0.0271830667832389,0.00543661335664778,25,0.0855093894724264,0.0673716768066163,0.0401226636556916,0.00802453273113832,25,5.95631999999838,5.88700000000244,1.00116322845025,0.200232645690051,25,0.760799999999581,0.777000000001863,0.209063985420781,0.0418127970841562,25,4.2265599999993,4.1820000000007,0.939012738642634,0.187802547728527,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","fastica_only","pretrain",1.42174649343936,1.43890319226948,0.0714609633406086,0.0142921926681217,25,0.262715408575694,0.262976929904073,0.0712266749504991,0.0142453349900998,25,0.568772743890377,0.568776528188644,1.89214913330016e-05,3.78429826660032e-06,25,0.210348569716763,0.197741963442112,0.0511369136000198,0.010227382720004,25,0.373432543121895,0.374258775893314,0.0056394872011981,0.00112789744023962,25,0.515963042591106,0.507388112629562,0.0470446394809505,0.00940892789619011,25,0.365594477593016,0.35413921793453,0.0433729655636949,0.00867459311273897,25,0.239622943489763,0.242757307365101,0.0244236254536061,0.00488472509072122,25,0.105560000000114,0.105000000003201,0.0199375692270755,0.00398751384541509,25,0.0992399999994086,0.0990000000019791,0.019979739738673,0.0039959479477346,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","fastica_only","refined",0.350441323017935,0.32904197467355,0.143445250627844,0.0286890501255688,25,0.927998687268112,0.945318878233804,0.0588319789567401,0.011766395791348,25,0.226297477450227,0.207089634984465,0.062583079696124,0.0125166159392248,25,0.261003920125031,0.25444223537053,0.0378347374844957,0.00756694749689915,25,0.111062765373547,0.110385027625127,0.0036407965209964,0.000728159304199281,25,0.46807768518271,0.384080469570439,0.238554995419348,0.0477109990838697,25,0.251243385979134,0.254843069442573,0.0493536343184094,0.00987072686368188,25,0.122238924581524,0.125780727233393,0.0408798195972171,0.00817596391944342,25,28.533599999999,28.4739999999947,8.16081807582378,1.63216361516476,25,0.0992399999994086,0.0990000000019791,0.019979739738673,0.0039959479477346,25,28.4280399999989,28.3819999999978,8.15908264594334,1.63181652918867,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_fastica_start","pretrain",1.39157603100399,1.39492813150319,0.0827601366335985,0.0165520273267197,25,0.12356696038431,0.121973873328631,0.0897847720921646,0.0179569544184329,25,0.568776528188644,0.568776528188644,0,0,25,0.210348569716763,0.197741963442112,0.0511369136000198,0.010227382720004,25,0.373435447896612,0.374258775893314,0.00564431110282031,0.00112886222056406,25,0.273465523009801,0.278567035375358,0.0464997102231866,0.00929994204463732,25,0.209447815681864,0.205939384840299,0.0243618132704192,0.00487236265408383,25,0.0915315823912443,0.0911482971801394,0.0167902649046566,0.00335805298093132,25,0.887680000001274,0.798999999999069,0.335029192757179,0.0670058385514359,25,0.881360000000568,0.792999999997846,0.335050727501496,0.0670101455002993,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_fastica_start","refined",0.185466045059012,0.177848603630595,0.0344886419468518,0.00689772838937036,25,0.982050736547356,0.984025188983155,0.00912082881004624,0.00182416576200925,25,0.167897064537669,0.16563529994444,0.0134068349571846,0.00268136699143692,25,0.260789798352555,0.250312124824162,0.0380023737754623,0.00760047475509245,25,0.107221677972623,0.10685751153802,0.00178461866500507,0.000356923733001013,25,0.226888621935803,0.231649044393489,0.0534770939992088,0.0106954187998418,25,0.178298151554861,0.172519126336145,0.024810138556082,0.0049620277112164,25,0.0796939731751514,0.07044731789511,0.0357087906985604,0.00714175813971208,25,5.20672000000224,5.03600000000006,1.13588150496881,0.227176300993762,25,0.881360000000568,0.792999999997846,0.335050727501496,0.0670101455002993,25,4.31904000000097,4.28100000000268,1.1113347635466,0.222266952709319,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_identity_start","pretrain",1.39093485146935,1.39583062261562,0.113698245656356,0.0227396491312711,25,0.296152102402454,0.239724386813296,0.110194527423774,0.0220389054847548,25,0.568776528188644,0.568776528188644,0,0,25,0.210348569716763,0.197741963442112,0.0511369136000198,0.010227382720004,25,0.373435447896612,0.374258775893314,0.00564431110282031,0.00112886222056406,25,0.274586282489029,0.274119979966636,0.0509758719984825,0.0101951743996965,25,0.209577538621261,0.208274007857324,0.0240341197992713,0.00480682395985425,25,0.0923623229570016,0.0878132259298868,0.0232621069905818,0.00465242139811635,25,0.80148000000132,0.705000000001746,0.281991891135872,0.0563983782271743,25,0.795160000000615,0.699000000000524,0.281954588542596,0.0563909177085192,25,0,0,0,0,25
"asymmetric_pi",100,500,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_identity_start","refined",0.191457181433947,0.180466778278379,0.0433295404572861,0.00866590809145721,25,0.980576664931403,0.983551384817082,0.011248851421178,0.00224977028423561,25,0.170085508242558,0.165931961485194,0.0149963565930059,0.00299927131860118,25,0.260769558120216,0.250371294601569,0.0380464576537189,0.00760929153074378,25,0.107294595657996,0.10696136076163,0.00157026387553326,0.000314052775106652,25,0.226498959390905,0.235458565662065,0.05073820243116,0.010147640486232,25,0.179727224503578,0.177306898702366,0.0231388910937024,0.00462777821874048,25,0.0789867164655863,0.0662101934878283,0.0320079743738826,0.00640159487477652,25,5.18132000000158,5.03800000000774,1.03317531264793,0.206635062529585,25,0.795160000000615,0.699000000000524,0.281954588542596,0.0563909177085192,25,4.37984000000026,4.28399999999965,0.956475024939242,0.191295004987848,25
"asymmetric_pi",100,1000,5,"2-2-2-2-2","estimated_Z","fastica_only","pretrain",1.35646414506212,1.39312362273804,0.130318229458113,0.0260636458916226,25,0.250025095838553,0.234032277287841,0.184934013339316,0.0369868026678632,25,0.745360614325595,0.745360614325595,0,0,25,0.264192309949467,0.265967318520646,0.0363320794149985,0.00726641588299971,25,0.373533028215599,0.374115695819793,0.0055407593911959,0.00110815187823918,25,0.417696334158167,0.4207756997274,0.104684979332514,0.0209369958665029,25,0.0954644156761344,0.0889841249597051,0.0262656500713089,0.00525313001426178,25,0.200914564701562,0.200922453446722,0.0508626342919932,0.0101725268583986,25,1.01215999999999,1.00100000000009,0.0705074936915716,0.0141014987383143,25,0.0235599999999931,0.0230000000000246,0.00264701089280555,0.00052940217856111,25,0,0,0,0,25
